,Unnamed: 0,away,home,id,match,stadium,stage,time,tv,y,year,home_score,away_score,weather,temperature,humidity,referee,home_team,home_01,home_02,home_03,home_04,home_05,home_06,home_07,home_08,home_09,home_10,home_11,away_team,away_01,away_02,away_03,away_04,away_05,away_06,away_07,away_08,away_09,away_10,away_11,address,capa,NHK,NHK_2,mean,temperature-humidity,アビスパ福岡,アルビレックス新潟,カターレ富山,カマタマーレ讃岐,ガイナーレ鳥取,ガンバ大阪,ギラヴァンツ北九州,コンサドーレ札幌,サガン鳥栖,サンフレッチェ広島,ザスパクサツ群馬,ザスパ草津,ジェフユナイテッド千葉,ジュビロ磐田,セレッソ大阪,ファジアーノ岡山,ベガルタ仙台,モンテディオ山形,ロアッソ熊本,ヴァンフォーレ甲府,ヴィッセル神戸,京都サンガF.C.,名古屋グランパス,大分トリニータ,大宮アルディージャ,川崎フロンターレ,徳島ヴォルティス,愛媛ＦＣ,東京ヴェルディ,松本山雅ＦＣ,柏レイソル,栃木ＳＣ,横浜Ｆ・マリノス,横浜ＦＣ,水戸ホーリーホック,浦和レッズ,清水エスパルス,湘南ベルマーレ,鹿島アントラーズ,ＦＣ岐阜,ＦＣ東京,ＦＣ町田ゼルビア,Ｖ・ファーレン長崎,month,day,n_tv
1548,1548,栃木ＳＣ,徳島ヴォルティス,14325,３,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,Ｊ２,26,スカパー／ｅ２／スカパー光,3572.0,2012,0,1,晴,14.9,75,山本　雄大,徳島ヴォルティス,榎本　達也,花井　聖,福元　洋平,エリゼウ,那須川　将大,斉藤　大介,上里　一将,徳重　隆明,鈴木　達也,津田　知宏,キム　ジョンミン,栃木ＳＣ,武田　博行,山形　辰徳,大和田　真史,當間　建文,ユ　デヒョン,河原　和寿,菅　和範,チャ　ヨンファン,高木　和正,棗　佑喜,廣瀬　浩二,徳島県鳴門市撫養町立岩字四枚61,19637,0,0,0.24375965439391623,58.707249999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,03,5.0,3
1549,1549,ファジアーノ岡山,徳島ヴォルティス,14364,６,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,Ｊ２,32,スカパー／ｅ２／スカパー光／ＮＨＫ徳島,5121.0,2012,1,2,晴,11.8,36,池内　明彦,徳島ヴォルティス,榎本　達也,花井　聖,大久保　裕樹,福元　洋平,那須川　将大,濱田　武,斉藤　大介,徳重　隆明,鈴木　達也,津田　知宏,キム　ジョンミン,ファジアーノ岡山,中林　洋次,一柳　夢吾,後藤　圭太,近藤　徹志,澤口　雅彦,仙石　廉,千明　聖典,服部　公太,金　民均,川又　堅碁,中野　裕太,徳島県鳴門市撫養町立岩字四枚61,19637,0,1,0.24375965439391623,54.91552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,6.0,4
1550,1550,アビスパ福岡,徳島ヴォルティス,14398,９,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,Ｊ２,36,スカパー／ｅ２／スカパー光,2103.0,2012,0,4,雨,14.7,84,岡部　拓人,徳島ヴォルティス,榎本　達也,花井　聖,大久保　裕樹,三木　隆司,西嶋　弘之,濱田　武,上里　一将,衛藤　裕,徳重　隆明,鈴木　達也,ジオゴ,アビスパ福岡,神山　竜一,和田　拓三,畑本　時央,古賀　正紘,尾亦　弘友希,末吉　隼也,鈴木　惇,城後　寿,成岡　翔,坂田　大輔,高橋　泰,徳島県鳴門市撫養町立岩字四枚61,19637,0,0,0.24375965439391623,58.41951999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,6.0,3
1551,1551,ヴァンフォーレ甲府,徳島ヴォルティス,14406,１０,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,Ｊ２,38,スカパー／ｅ２／スカパー光,2710.0,2012,0,2,晴,17.8,36,家本　政明,徳島ヴォルティス,榎本　達也,西嶋　弘之,大久保　裕樹,三木　隆司,那須川　将大,花井　聖,斉藤　大介,衛藤　裕,鈴木　達也,キム　ジョンミン,ジオゴ,ヴァンフォーレ甲府,荻　晃太,福田　健介,ドウグラス,山本　英臣,佐々木　翔,柏　好文,伊東　輝悦,井澤　惇,ピンバ,永里　源気,ダヴィ,徳島県鳴門市撫養町立岩字四枚61,19637,0,0,0.24375965439391623,61.91392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,4.0,3
1552,1552,松本山雅ＦＣ,徳島ヴォルティス,14428,１２,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,Ｊ２,32,スカパー／ｅ２／スカパー光,5272.0,2012,1,0,晴,22.3,51,西村　雄一,徳島ヴォルティス,オ　スンフン,橋内　優也,大久保　裕樹,三木　隆司,西嶋　弘之,花井　聖,エリゼウ,宮崎　光平,鈴木　達也,キム　ジョンミン,ジオゴ,松本山雅ＦＣ,野澤　洋輔,飯田　真輝,飯尾　和也,多々良　敦斗,喜山　康平,小松　憲太,玉林　睦実,鐡戸　裕史,船山　貴之,塩沢　勝吾,弦巻　健人,徳島県鳴門市撫養町立岩字四枚61,19637,0,0,0.24375965439391623,68.32927000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,05,,3
1553,1553,ロアッソ熊本,徳島ヴォルティス,14434,１３,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,Ｊ２,26,スカパー／ｅ２／スカパー光,4027.0,2012,1,1,晴,23.3,33,福島　孝一郎,徳島ヴォルティス,オ　スンフン,橋内　優也,福元　洋平,三木　隆司,西嶋　弘之,花井　聖,エリゼウ,宮崎　光平,鈴木　達也,キム　ジョンミン,ジオゴ,ロアッソ熊本,南　雄太,筑城　和人,吉井　孝輔,廣井　友信,市村　篤司,養父　雄仁,原田　拓,藏川　洋平,五領　淳樹,齊藤　和樹,崔　根植,徳島県鳴門市撫養町立岩字四枚61,19637,0,0,0.24375965439391623,68.06611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,6.0,3
1554,1554,ガイナーレ鳥取,徳島ヴォルティス,14458,１５,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,Ｊ２,26,スカパー／ｅ２／スカパー光／ＮＨＫ徳島,3933.0,2012,3,0,曇,20.6,59,今村　義朗,徳島ヴォルティス,オ　スンフン,西嶋　弘之,橋内　優也,三木　隆司,那須川　将大,花井　聖,上里　一将,宮崎　光平,衛藤　裕,ドウグラス,津田　知宏,ガイナーレ鳥取,小針　清允,尾崎　瑛一郎,柳楽　智和,戸川　健太,奥山　泰裕,実信　憲明,加藤　秀典,美尾　敦,小井手　翔太,岡野　雅行,鶴見　聡貴,徳島県鳴門市撫養町立岩字四枚61,19637,0,1,0.24375965439391623,66.58145999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05,6.0,4
1555,1555,ＦＣ町田ゼルビア,徳島ヴォルティス,14476,１７,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,Ｊ２,38,スカパー／ｅ２／スカパー光,2960.0,2012,1,0,晴,21.2,72,池内　明彦,徳島ヴォルティス,オ　スンフン,西嶋　弘之,福元　洋平,三木　隆司,那須川　将大,花井　聖,上里　一将,宮崎　光平,衛藤　裕,ドウグラス,津田　知宏,ＦＣ町田ゼルビア,修行　智仁,三鬼　海,田代　真一,加藤　恒平,藤田　泰成,太田　康介,コリン　マーシャル,鈴木　崇文,ドラガン　ディミッチ,鈴木　孝司,平本　一樹,徳島県鳴門市撫養町立岩字四枚61,19637,0,0,0.24375965439391623,68.28735999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,06,4.0,3
1556,1556,横浜ＦＣ,徳島ヴォルティス,14495,１８,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,Ｊ２,32,スカパー／ｅ２／スカパー光,4858.0,2012,1,2,曇,23.7,72,早川　一行,徳島ヴォルティス,オ　スンフン,西嶋　弘之,福元　洋平,三木　隆司,那須川　将大,花井　聖,上里　一将,宮崎　光平,衛藤　裕,ドウグラス,津田　知宏,横浜ＦＣ,シュナイダー　潤之介,杉山　新,ペ　スンジン,森本　良,阿部　巧,佐藤　謙介,中里　崇宏,武岡　優斗,髙地　系治,田原　豊,大久保　哲哉,徳島県鳴門市撫養町立岩字四枚61,19637,0,0,0.24375965439391623,72.09436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,06,5.0,3
1557,1557,愛媛ＦＣ,徳島ヴォルティス,14517,２０,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,Ｊ２,37,スカパー／ｅ２／スカパー光,7526.0,2012,3,0,曇,24.9,74,吉田　寿光,徳島ヴォルティス,オ　スンフン,西嶋　弘之,橋内　優也,斉藤　大介,那須川　将大,花井　聖,上里　一将,宮崎　光平,衛藤　裕,ドウグラス,津田　知宏,愛媛ＦＣ,秋元　陽太,高杉　亮太,園田　拓也,浦田　延尚,内田　健太,村上　巧,トミッチ,東　浩史,大山　俊輔,前野　貴徳,有田　光希,徳島県鳴門市撫養町立岩字四枚61,19637,0,0,0.24375965439391623,74.12874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06,6.0,3
1558,1558,ザスパ草津,徳島ヴォルティス,14539,２２,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,Ｊ２,37,スカパー／ｅ２／スカパー光,4132.0,2012,0,0,晴,25.3,90,池内　明彦,徳島ヴォルティス,オ　スンフン,西嶋　弘之,橋内　優也,斉藤　大介,那須川　将大,花井　聖,上里　一将,宮崎　光平,衛藤　裕,ドウグラス,津田　知宏,ザスパ草津,北　一真,小柳　達司,中村　英之,御厨　貴文,櫻田　和樹,遠藤　敬佑,松下　裕樹,熊林　親吾,林　勇介,小林　竜樹,金　成勇,徳島県鳴門市撫養町立岩字四枚61,19637,0,0,0.24375965439391623,76.4653,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07,6.0,3
1559,1559,ギラヴァンツ北九州,徳島ヴォルティス,14571,２５,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,Ｊ２,37,スカパー／ｅ２／スカパー光,5021.0,2012,1,1,晴,26.5,83,上田　益也,徳島ヴォルティス,オ　スンフン,西嶋　弘之,橋内　優也,斉藤　大介,那須川　将大,青山　隼,花井　聖,衛藤　裕,鈴木　達也,アレックス,ドウグラス,ギラヴァンツ北九州,佐藤　優也,関　光博,小森田　友明,キローラン　木鈴,多田　高行,新井　涼平,木村　祐志,竹内　涼,安田　晃大,端戸　仁,池元　友樹,徳島県鳴門市撫養町立岩字四枚61,19637,0,0,0.24375965439391623,77.67105,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07,6.0,3
1560,1560,大分トリニータ,徳島ヴォルティス,14592,２７,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,Ｊ２,37,スカパー／ｅ２／スカパー光,4101.0,2012,0,4,曇,27.6,74,岡部　拓人,徳島ヴォルティス,オ　スンフン,平島　崇,橋内　優也,斉藤　大介,那須川　将大,青山　隼,上里　一将,衛藤　裕,鈴木　達也,ジオゴ,津田　知宏,大分トリニータ,清水　圭介,土岐田　洸平,阪田　章裕,安川　有,三平　和司,為田　大貴,宮沢　正史,石神　直哉,西　弘則,村井　慎二,高松　大樹,徳島県鳴門市撫養町立岩字四枚61,19637,0,0,0.24375965439391623,78.29375999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,6.0,3
1561,1561,湘南ベルマーレ,徳島ヴォルティス,14626,３０,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,Ｊ２,38,スカパー／ｅ２／スカパー光,3158.0,2012,0,0,晴,27.6,78,野田　祐樹,徳島ヴォルティス,オ　スンフン,平島　崇,橋内　優也,斉藤　大介,那須川　将大,濱田　武,上里　一将,衛藤　裕,太田　圭輔,ドウグラス,アレックス,湘南ベルマーレ,阿部　伸行,鎌田　翔雅,遠藤　航,大野　和成,島村　毅,古林　将太,岩上　祐三,岩尾　憲,高山　薫,菊池　大介,馬場　賢治,徳島県鳴門市撫養町立岩字四枚61,19637,0,0,0.24375965439391623,78.81472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,08,2.0,3
1562,1562,モンテディオ山形,徳島ヴォルティス,14648,３２,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,Ｊ２,37,スカパー／ｅ２／スカパー光,4207.0,2012,2,2,晴,27.3,83,今村　亮一,徳島ヴォルティス,長谷川　徹,平島　崇,西嶋　弘之,福元　洋平,那須川　将大,濱田　武,上里　一将,衛藤　裕,太田　圭輔,津田　知宏,ドウグラス,モンテディオ山形,清水　健太,小林　亮,西河　翔吾,前田　和哉,石川　竜也,秋葉　勝,宮阪　政樹,ブランキーニョ,永田　亮太,林　陵平,萬代　宏樹,徳島県鳴門市撫養町立岩字四枚61,19637,0,0,0.24375965439391623,78.97641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09,6.0,3
1563,1563,水戸ホーリーホック,徳島ヴォルティス,14671,３４,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,Ｊ２,37,スカパー／ｅ２／スカパー光,1933.0,2012,1,2,雨,26.1,82,日高　晴樹,徳島ヴォルティス,オ　スンフン,平島　崇,西嶋　弘之,福元　洋平,那須川　将大,濱田　武,上里　一将,衛藤　裕,太田　圭輔,アレックス,ドウグラス,水戸ホーリーホック,本間　幸司,市川　大祐,代　健司,尾本　敬,輪湖　直樹,西岡　謙太,ロメロ　フランク,小澤　司,橋本　晃司,岡本　達也,鈴木　隆行,徳島県鳴門市撫養町立岩字四枚61,19637,0,0,0.24375965439391623,76.90298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,09,,3
1564,1564,京都サンガF.C.,徳島ヴォルティス,14695,３６,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,Ｊ２,38,スカパー！,2372.0,2012,2,4,晴,16.8,64,榎本　一慶,徳島ヴォルティス,オ　スンフン,橋内　優也,福元　洋平,那須川　将大,濱田　武,上里　一将,衛藤　裕,花井　聖,アレックス,ドウグラス,津田　知宏,京都サンガF.C.,水谷　雄一,安藤　淳,染谷　悠太,バヤリッツァ,黄　大城,チョン　ウヨン,福村　貴幸,工藤　浩平,中村　充孝,中山　博貴,駒井　善成,徳島県鳴門市撫養町立岩字四枚61,19637,0,0,0.24375965439391623,61.40048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3.0,1
1565,1565,カターレ富山,徳島ヴォルティス,14726,３９,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,Ｊ２,36,スカパー！／スカパー！プレミアムサービス,3173.0,2012,3,0,晴,19.4,57,吉田　哲朗,徳島ヴォルティス,オ　スンフン,橋内　優也,福元　洋平,那須川　将大,濱田　武,上里　一将,衛藤　裕,花井　聖,アレックス,津田　知宏,ドウグラス,カターレ富山,守田　達弥,足助　翔,福田　俊介,池端　陽介,森　泰次郎,大西　容平,加藤　弘堅,苔口　卓也,朝日　大輔,木村　勝太,黒部　光昭,徳島県鳴門市撫養町立岩字四枚61,19637,0,0,0.24375965439391623,64.81042,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6.0,2
1566,1566,東京ヴェルディ,徳島ヴォルティス,14736,４０,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,Ｊ２,30,スカパー！／スカパー！プレミアムサービス,4152.0,2012,2,1,晴,22.9,67,井上　知大,徳島ヴォルティス,オ　スンフン,橋内　優也,三木　隆司,那須川　将大,濱田　武,青山　隼,太田　圭輔,鈴木　達也,アレックス,ドウグラス,津田　知宏,東京ヴェルディ,土肥　洋一,森　勇介,土屋　征夫,深津　康太,高橋　祥平,西　紀寛,佐伯　直哉,和田　拓也,梶川　諒太,中島　翔哉,阿部　拓馬,徳島県鳴門市撫養町立岩字四枚61,19637,0,0,0.24375965439391623,70.45757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6.0,2
1567,1567,ジェフユナイテッド千葉,徳島ヴォルティス,14760,４２,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,Ｊ２,26,スカパー！／スカパー！プレミアムサービス,3461.0,2012,0,3,雨,17.0,81,佐藤　隆治,徳島ヴォルティス,オ　スンフン,橋内　優也,三木　隆司,西嶋　弘之,濱田　武,青山　隼,太田　圭輔,鈴木　達也,アレックス,キム　ジョンミン,津田　知宏,ジェフユナイテッド千葉,岡本　昌弘,高橋　峻希,竹内　彬,山口　智,渡邊　圭二,佐藤　勇人,佐藤　健太郎,米倉　恒貴,谷澤　達也,兵働　昭弘,藤田　祥史,徳島県鳴門市撫養町立岩字四枚61,19637,0,0,0.24375965439391623,62.119299999999996,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6.0,2
1568,1568,ヴィッセル神戸,徳島ヴォルティス,15145,１,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,Ｊ２,26,スカパー！／スカパー！プレミアムサービス,7917.0,2013,0,1,晴,7.2,33,岡部　拓人,徳島ヴォルティス,松井　謙弥,大久保　裕樹,三木　隆司,那須川　将大,濱田　武,柴崎　晃誠,太田　圭輔,藤原　広太朗,大﨑　淳矢,高崎　寛之,津田　知宏,ヴィッセル神戸,山本　海人,奥井　諒,岩波　拓也,河本　裕之,大屋　翼,橋本　英郎,エステバン,杉浦　恭平,小川　慶治朗,有田　光希,都倉　賢,徳島県鳴門市撫養町立岩字四枚61,19637,0,0,0.24375965439391623,49.76524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,6.0,2
1569,1569,ギラヴァンツ北九州,徳島ヴォルティス,15166,３,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,Ｊ２,26,スカパー！／スカパー！プレミアムサービス／ＮＨＫ徳島,3299.0,2013,1,2,晴,15.0,33,森川　浩次,徳島ヴォルティス,松井　謙弥,大久保　裕樹,斉藤　大介,那須川　将大,青山　隼,柴崎　晃誠,太田　圭輔,藤原　広太朗,大﨑　淳矢,高崎　寛之,津田　知宏,ギラヴァンツ北九州,武田　博行,松本　陽介,宮本　亨,前田　和哉,冨士　祐樹,内藤　洋平,鈴木　修人,新井　純平,小手川　宏基,柿本　健太,キム　ドンフィ,徳島県鳴門市撫養町立岩字四枚61,19637,0,1,0.24375965439391623,58.631499999999996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,6.0,3
1570,1570,アビスパ福岡,徳島ヴォルティス,15177,４,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,Ｊ２,26,スカパー！／スカパー！プレミアムサービス,2921.0,2013,2,1,曇のち雨,14.0,74,榎本　一慶,徳島ヴォルティス,松井　謙弥,福元　洋平,斉藤　大介,那須川　将大,青山　隼,柴崎　晃誠,太田　圭輔,藤原　広太朗,大﨑　淳矢,高崎　寛之,津田　知宏,アビスパ福岡,神山　竜一,宮本　卓也,山口　和樹,畑本　時央,岡田　隆,中原　秀人,パク　ゴン,金久保　順,城後　寿,金森　健志,石津　大介,徳島県鳴門市撫養町立岩字四枚61,19637,0,0,0.24375965439391623,57.31439999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03,,2
1571,1571,Ｖ・ファーレン長崎,徳島ヴォルティス,15212,７,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,Ｊ２,26,スカパー！／スカパー！プレミアムサービス,3488.0,2013,1,2,曇,13.5,33,河合　英治,徳島ヴォルティス,松井　謙弥,福元　洋平,斉藤　大介,那須川　将大,青山　隼,柴崎　晃誠,花井　聖,藤原　広太朗,大﨑　淳矢,高崎　寛之,津田　知宏,Ｖ・ファーレン長崎,金山　隼樹,下田　光平,山口　貴弘,髙杉　亮太,金久保　彩,岩間　雄大,井上　裕大,山田　晃平,小笠原　侑生,佐藤　洸一,水永　翔馬,徳島県鳴門市撫養町立岩字四枚61,19637,0,0,0.24375965439391623,56.926449999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,04,6.0,2
1572,1572,栃木ＳＣ,徳島ヴォルティス,15239,９,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,Ｊ２,38,スカパー！／スカパー！プレミアムサービス,2325.0,2013,0,1,晴,16.4,79,岡　宏道,徳島ヴォルティス,松井　謙弥,福元　洋平,斉藤　大介,橋内　優也,濱田　武,柴崎　晃誠,衛藤　裕,藤原　広太朗,大﨑　淳矢,キム　ジョンミン,津田　知宏,栃木ＳＣ,榎本　達也,山形　辰徳,チャ　ヨンファン,當間　建文,菅　和範,クリスティアーノ,パウリーニョ,高木　和正,菊岡　拓朗,廣瀬　浩二,近藤　祐介,徳島県鳴門市撫養町立岩字四枚61,19637,0,0,0.24375965439391623,61.11344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,04,2.0,2
1573,1573,愛媛ＦＣ,徳島ヴォルティス,15250,１０,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,Ｊ２,32,スカパー！／スカパー！プレミアムサービス,5215.0,2013,3,2,曇,12.1,45,前田　拓哉,徳島ヴォルティス,松井　謙弥,福元　洋平,斉藤　大介,橋内　優也,濱田　武,柴崎　晃誠,衛藤　裕,藤原　広太朗,大﨑　淳矢,高崎　寛之,アレックス,愛媛ＦＣ,秋元　陽太,代　健司,浦田　延尚,小原　章吾,三原　向平,村上　巧,トミッチ,赤井　秀一,河原　和寿,東　浩史,石井　謙伍,徳島県鳴門市撫養町立岩字四枚61,19637,0,0,0.24375965439391623,55.056549999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04,6.0,2
